"7901 Zinc, Unwrought","South America","August 2011","10,338,102"
"7901 Zinc, Unwrought","South America","September 2011","14,448,216"
"7901 Zinc, Unwrought","South America","October 2011","7,220,614"
"7901 Zinc, Unwrought","South America","November 2011","13,329,552"
"7901 Zinc, Unwrought","South America","December 2011","11,391,743"
"7901 Zinc, Unwrought","South America","2012","128,102,296"
"7901 Zinc, Unwrought","South America","January 2012","9,283,727"
"7901 Zinc, Unwrought","South America","February 2012","10,436,166"
"7901 Zinc, Unwrought","South America","March 2012","17,403,888"
"7901 Zinc, Unwrought","South America","April 2012","9,984,653"
"7901 Zinc, Unwrought","South America","May 2012","11,758,359"
"7901 Zinc, Unwrought","South America","June 2012","9,765,812"
"7901 Zinc, Unwrought","South America","July 2012","8,457,806"
"7901 Zinc, Unwrought","South America","August 2012","8,114,758"
"7901 Zinc, Unwrought","South America","September 2012","17,373,012"
"7901 Zinc, Unwrought","South America","October 2012","4,089,740"
"7901 Zinc, Unwrought","South America","November 2012","10,215,288"
"7901 Zinc, Unwrought","South America","December 2012","11,219,087"
"7901 Zinc, Unwrought","South America","2013","166,513,582"
"7901 Zinc, Unwrought","South America","January 2013","13,760,994"
"7901 Zinc, Unwrought","South America","February 2013","16,297,034"
"7901 Zinc, Unwrought","South America","March 2013","13,237,568"
"7901 Zinc, Unwrought","South America","April 2013","7,860,747"
"7901 Zinc, Unwrought","South America","May 2013","24,604,204"
"7901 Zinc, Unwrought","South America","June 2013","18,036,548"
"7901 Zinc, Unwrought","South America","July 2013","11,265,238"
"7901 Zinc, Unwrought","South America","August 2013","10,978,900"
"7901 Zinc, Unwrought","South America","September 2013","18,317,386"
"7901 Zinc, Unwrought","South America","October 2013","8,212,864"
"7901 Zinc, Unwrought","South America","November 2013","11,999,684"
"7901 Zinc, Unwrought","South America","December 2013","11,942,415"
"7901 Zinc, Unwrought","South America","2014","100,547,887"
"7901 Zinc, Unwrought","South America","January 2014","7,800,890"
"7901 Zinc, Unwrought","South America","February 2014","5,081,128"
"7901 Zinc, Unwrought","South America","March 2014","8,748,004"
"7901 Zinc, Unwrought","South America","April 2014","13,471,513"
"7901 Zinc, Unwrought","South America","May 2014","4,930,151"
"7901 Zinc, Unwrought","South America","June 2014","9,181,709"
"7901 Zinc, Unwrought","South America","July 2014","5,602,679"
"7901 Zinc, Unwrought","South America","August 2014","7,450,788"
"7901 Zinc, Unwrought","South America","September 2014","8,504,461"
"7901 Zinc, Unwrought","South America","October 2014","9,659,778"
"7901 Zinc, Unwrought","South America","November 2014","10,137,147"
"7901 Zinc, Unwrought","South America","December 2014","9,979,639"
"7901 Zinc, Unwrought","South America","2015","66,353,097"
"7901 Zinc, Unwrought","South America","January 2015","5,669,935"
"7901 Zinc, Unwrought","South America","February 2015","5,631,408"
"7901 Zinc, Unwrought","South America","March 2015","5,940,192"
"7901 Zinc, Unwrought","South America","April 2015","5,777,203"
"7901 Zinc, Unwrought","South America","May 2015","3,608,692"
"7901 Zinc, Unwrought","South America","June 2015","5,923,506"
"7901 Zinc, Unwrought","South America","July 2015","8,860,332"
