HS Code,Commodity Name,Year,Month,Country,Nominal Value,Annual Inflation Rate,CPI,Real Value,Category Type
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Jun,Chile,1673698,3.16,103.16,1622429.236138038,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Jul,Chile,1289433,3.16,103.16,1249935.0523458705,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Aug,Chile,1016932,3.16,103.16,985781.3105854982,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Sep,Chile,1367660,3.16,103.16,1325765.8006979448,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Oct,Chile,1176383,3.16,103.16,1140348.0031019775,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Nov,Chile,915534,3.16,103.16,887489.3369523071,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Dec,Chile,1356828,3.16,103.16,1315265.6068243505,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Jan,Chile,108140,2.07,105.2954,102701.54251752688,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Feb,Chile,1369848,2.07,105.2954,1300957.1168351134,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Mar,Chile,1110923,2.07,105.2954,1055053.6870556548,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Apr,Chile,620388,2.07,105.2954,589188.1316752678,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,May,Chile,4434201,2.07,105.2954,4211201.059115593,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Jun,Chile,1893395,2.07,105.2954,1798174.469160096,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Jul,Chile,1319482,2.07,105.2954,1253124.0680979416,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Aug,Chile,1239546,2.07,105.2954,1177208.121152491,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Sep,Chile,2430740,2.07,105.2954,2308495.9077034704,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Oct,Chile,170862,2.07,105.2954,162269.19694497576,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Nov,Chile,1811263,2.07,105.2954,1720172.9610220392,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Dec,Chile,880350,2.07,105.2954,836076.4097956795,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,Mar,Chile,389642,1.46,106.8327,364721.6629365354,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,Apr,Chile,504555,1.46,106.8327,472285.17111333885,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,May,Chile,1212981,1.46,106.8327,1135402.3627597168,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,Jun,Chile,709896,1.46,106.8327,664493.1748425341,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,Jul,Chile,449986,1.46,106.8327,421206.241160244,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,Aug,Chile,1595073,1.46,106.8327,1493056.9011173544,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,Sep,Chile,1042334,1.46,106.8327,975669.4345457897,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,Oct,Chile,762586,1.46,106.8327,713813.2800163246,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,Nov,Chile,409630,1.46,106.8327,383431.29023229773,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2013,Dec,Chile,910048,1.46,106.8327,851844.051493597,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Jan,Chile,349004,1.62,108.5634,321474.82484889013,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Feb,Chile,931260,1.62,108.5634,857802.9059517295,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Mar,Chile,1382509,1.62,108.5634,1273457.7214788778,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Apr,Chile,1231570,1.62,108.5634,1134424.6771932344,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,May,Chile,3310316,1.62,108.5634,3049200.743528666,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Jun,Chile,289037,1.62,108.5634,266237.9770714624,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Jul,Chile,672972,1.62,108.5634,619888.4707000701,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Aug,Chile,3345597,1.62,108.5634,3081698.804569496,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Sep,Chile,1144358,1.62,108.5634,1054091.8946901073,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Oct,Chile,847974,1.62,108.5634,781086.4434975323,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Nov,Chile,1375450,1.62,108.5634,1266955.530132623,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2014,Dec,Chile,384504,1.62,108.5634,354174.61133310123,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Jan,Chile,1663669,0.12,108.6937,1530602.9696293345,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Feb,Chile,1999897,0.12,108.6937,1839938.2852916038,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Mar,Chile,1210602,0.12,108.6937,1113773.843378227,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Apr,Chile,2452311,0.12,108.6937,2256166.640752868,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,May,Chile,1601176,0.12,108.6937,1473108.3770264513,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Jun,Chile,2535316,0.12,108.6937,2332532.6122857165,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Jul,Chile,511815,0.12,108.6937,470878.2569734952,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Aug,Chile,507040,0.12,108.6937,466485.1780737982,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Sep,Chile,893381,0.12,108.6937,821925.2817780607,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Oct,Chile,1471088,0.12,108.6937,1353425.2675178046,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Nov,Chile,2598298,0.12,108.6937,2390477.0929685896,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2015,Dec,Chile,1797842,0.12,108.6937,1654044.3466364653,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Jan,Chile,3900233,1.26,110.0632,3543630.3869049787,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Feb,Chile,2494362,1.26,110.0632,2266299.7259756215,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Mar,Chile,2190645,1.26,110.0632,1990351.9069043966,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Apr,Chile,2521117,1.26,110.0632,2290608.486760334,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,May,Chile,2881634,1.26,110.0632,2618163.01906541,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Jun,Chile,4005178,1.26,110.0632,3638980.1495867833,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Jul,Chile,2977846,1.26,110.0632,2705578.24958751,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Aug,Chile,2555116,1.26,110.0632,2321498.9206201527,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Sep,Chile,4094340,1.26,110.0632,3719989.9693993996,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Oct,Chile,1682457,1.26,110.0632,1528628.0973113629,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Nov,Chile,2664627,1.26,110.0632,2420997.2088763546,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2016,Dec,Chile,2251836,1.26,110.0632,2045948.146156027,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Jan,Chile,2687836,2.13,112.4076,2391151.487977681,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Feb,Chile,2036239,2.13,112.4076,1811478.0495269003,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Mar,Chile,2339294,2.13,112.4076,2081081.7062191523,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Apr,Chile,3672868,2.13,112.4076,3267455.2254473898,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,May,Chile,1890571,2.13,112.4076,1681888.9470107001,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Jun,Chile,3783733,2.13,112.4076,3366082.898309367,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Jul,Chile,2797765,2.13,112.4076,2488946.476928606,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Aug,Chile,3850360,2.13,112.4076,3425355.580939367,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Sep,Chile,4822824,2.13,112.4076,4290478.57974016,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Oct,Chile,2133300,2.13,112.4076,1897825.4139399827,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Nov,Chile,1671875,2.13,112.4076,1487332.707041161,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2017,Dec,Chile,3399530,2.13,112.4076,3024288.3933114843,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Jan,Chile,3791490,2.44,115.1503,3292644.4829062535,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Feb,Chile,3043447,2.44,115.1503,2643021.3381988583,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Mar,Chile,6575336,2.44,115.1503,5710220.468379153,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Apr,Chile,9055310,2.44,115.1503,7863904.826995674,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,May,Chile,5922515,2.44,115.1503,5143290.985781192,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Jun,Chile,2976797,2.44,115.1503,2585140.4642454255,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Jul,Chile,8456853,2.44,115.1503,7344186.6847068565,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Aug,Chile,4843697,2.44,115.1503,4206412.836093349,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Sep,Chile,4916813,2.44,115.1503,4269908.979828971,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Oct,Chile,3266512,2.44,115.1503,2836737.724521777,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Nov,Chile,3053830,2.44,115.1503,2652038.249140471,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2018,Dec,Chile,3627455,2.44,115.1503,3150191.5322843273,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Jan,Chile,6998420,1.81,117.2345,5969590.862757977,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Feb,Chile,3073451,1.81,117.2345,2621626.7395689837,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Mar,Chile,5698202,1.81,117.2345,4860516.315589694,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Apr,Chile,4641858,1.81,117.2345,3959464.150911208,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,May,Chile,2485742,1.81,117.2345,2120316.1185487206,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Jun,Chile,8737387,1.81,117.2345,7452914.457774803,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Jul,Chile,6425696,1.81,117.2345,5481062.315274088,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Aug,Chile,2022755,1.81,117.2345,1725392.26934051,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Sep,Chile,3835396,1.81,117.2345,3271559.140014245,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Oct,Chile,3555670,1.81,117.2345,3032955.316054574,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Nov,Chile,411700,1.81,117.2345,351176.4881498194,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2019,Dec,Chile,3840497,1.81,117.2345,3275910.2482630964,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Jan,Chile,4548521,1.23,118.6765,3832705.7168015568,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Feb,Chile,6337067,1.23,118.6765,5339782.51802168,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Mar,Chile,7317684,1.23,118.6765,6166076.687465505,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Apr,Chile,4409574,1.23,118.6765,3715625.2501548324,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,May,Chile,3523770,1.23,118.6765,2969223.055954633,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Jun,Chile,3488796,1.23,118.6765,2939753.0260835127,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Jul,Chile,3143964,1.23,118.6765,2649188.339730275,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Aug,Chile,2430412,1.23,118.6765,2047930.2979107068,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Sep,Chile,3936987,1.23,118.6765,3317410.7763542067,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Oct,Chile,597624,1.23,118.6765,503574.0015925647,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Nov,Chile,5597788,1.23,118.6765,4716846.21639499,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2020,Dec,Chile,3295191,1.23,118.6765,2776616.263539959,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Jan,Chile,3633422,4.7,124.2543,2924182.1007401757,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Feb,Chile,5213700,4.7,124.2543,4195991.607533904,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Mar,Chile,4321410,4.7,124.2543,3477875.614767457,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Apr,Chile,6764964,4.7,124.2543,5444450.614586377,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,May,Chile,8363083,4.7,124.2543,6730618.578190051,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Jun,Chile,6404323,4.7,124.2543,5154206.3333019465,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Jul,Chile,3707308,4.7,124.2543,2983645.636408559,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Aug,Chile,7195671,4.7,124.2543,5791084.091254789,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Sep,Chile,5564492,4.7,124.2543,4478309.402571983,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Oct,Chile,8177302,4.7,124.2543,6581101.821023498,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Nov,Chile,16148022,4.7,124.2543,12995946.216750648,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2021,Dec,Chile,10994881,4.7,124.2543,8848692.560337953,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Jan,Chile,12705233,8.0,134.1947,9467760.649265582,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Feb,Chile,9548116,8.0,134.1947,7115121.536096433,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Mar,Chile,13281068,8.0,134.1947,9896864.779309466,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Apr,Chile,10256088,8.0,134.1947,7642692.297087738,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,May,Chile,11191840,8.0,134.1947,8340001.505275544,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Jun,Chile,17408021,8.0,134.1947,12972212.017315138,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Jul,Chile,7777142,8.0,134.1947,5795416.659525301,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Aug,Chile,7067881,8.0,134.1947,5266885.353892515,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Sep,Chile,1993554,8.0,134.1947,1485568.3570215513,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Oct,Chile,10930358,8.0,134.1947,8145148.802448978,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Nov,Chile,2400031,8.0,134.1947,1788469.2912611302,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2022,Dec,Chile,12610241,8.0,134.1947,9396973.949045677,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Jan,Chile,23770762,4.12,139.7235,17012715.828046106,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Feb,Chile,22410658,4.12,139.7235,16039290.455793047,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Mar,Chile,23981193,4.12,139.7235,17163321.13066163,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Apr,Chile,22118218,4.12,139.7235,15829991.375824396,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,May,Chile,8541005,4.12,139.7235,6112790.618614621,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Jun,Chile,18395027,4.12,139.7235,13165306.48029859,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Jul,Chile,21031569,4.12,139.7235,15052277.533843627,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Aug,Chile,10712187,4.12,139.7235,7666703.883026119,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Sep,Chile,12241781,4.12,139.7235,8761433.11611862,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Oct,Chile,25891489,4.12,139.7235,18530518.488300107,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Nov,Chile,14331519,4.12,139.7235,10257056.973236429,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2023,Dec,Chile,12726211,4.12,139.7235,9108139.289382244,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Jan,Chile,9053340,2.9,143.7755,6296858.644205724,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Feb,Chile,5657141,2.9,143.7755,3934704.45242757,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Mar,Chile,16837322,2.9,143.7755,11710842.25059207,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Apr,Chile,7397874,2.9,143.7755,5145434.375119544,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,May,Chile,7164318,2.9,143.7755,4982989.452305852,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Jun,Chile,18472050,2.9,143.7755,12847842.643565837,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Jul,Chile,7101777,2.9,143.7755,4939490.386053257,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Aug,Chile,21995709,2.9,143.7755,15298648.9353193,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Sep,Chile,8154905,2.9,143.7755,5671971.232929116,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Oct,Chile,5539010,2.9,143.7755,3852540.9405635875,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Nov,Chile,1326710,2.9,143.7755,922765.0051643014,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2024,Dec,Chile,17244183,2.9,143.7755,11993825.790903179,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Jan,Chile,16028180,2.8,147.8012,10844418.042613998,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Feb,Chile,12467504,2.8,147.8012,8435319.875616707,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Mar,Chile,4490391,2.8,147.8012,3038128.919115677,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Apr,Chile,4249677,2.8,147.8012,2875265.559413591,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,May,Chile,7442677,2.8,147.8012,5035599.846280003,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Jun,Chile,375313,2.8,147.8012,253930.95590563543,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Jul,Chile,3056080,2.8,147.8012,2067696.3380540889,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Aug,Chile,6137968,2.8,147.8012,4152853.9687093203,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Sep,Chile,3140665,2.8,147.8012,2124925.2374134986,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Oct,Chile,5568927,2.8,147.8012,3767849.652100254,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Nov,Chile,1075720,2.8,147.8012,727815.471051656,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2025,Dec,Chile,3655237,2.8,147.8012,2473076.67326111,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Sep,Colombia,18753,2.07,105.2954,17809.894829213812,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2010,Apr,Peru,36400,1.64,100.0,36400.0,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2010,May,Peru,128367,1.64,100.0,128367.0,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2010,Jul,Peru,150305,1.64,100.0,150305.0,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2010,Aug,Peru,121218,1.64,100.0,121218.0,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2010,Sep,Peru,8817,1.64,100.0,8817.0,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2010,Oct,Peru,6201,1.64,100.0,6201.0,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2010,Nov,Peru,109764,1.64,100.0,109764.00000000001,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Jan,Peru,62197,3.16,103.16,60291.77975959675,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Apr,Peru,130609,3.16,103.16,126608.18146568438,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,May,Peru,142653,3.16,103.16,138283.24932144242,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Jun,Peru,91687,3.16,103.16,88878.4412563009,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Aug,Peru,7128,3.16,103.16,6909.654905001939,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Oct,Peru,122782,3.16,103.16,119020.93834819697,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2011,Dec,Peru,267726,3.16,103.16,259525.00969367975,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Jan,Peru,131342,2.07,105.2954,124736.69315088789,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Feb,Peru,428576,2.07,105.2954,407022.5289993675,Unknown
2825,"Hydrazine Etc, Oth Inorg Bases; Metal Oxides Etc",2012,Mar,Peru,72100,2.07,105.2954,68474.02640571192,Unknown
